Object_ID,Provinsi,Tanggal,Kasus_Terkonfirmasi_Akumulatif,Penambahan_Harian_Kasus_Terkonf,Kasus_Sembuh_Akumulatif,Penambahan_Harian_Kasus_Sembuh,Kasus_Meninggal_Akumulatif,Penambahan_Harian_Kasus_Meningg,Kasus_Aktif_Akumulatif,CFR_Harian,RI_Harian,FID,ObjectId,Cluster
1166.0,Jawa Timur,2020/04/04 00:00:00+00,152.0,0.0,29.0,4.0,14.0,3.0,109.0,9.00000,19.00000,1166.0,4737,0
1167.0,Kalimantan Barat,2020/04/04 00:00:00+00,10.0,0.0,2.0,0.0,2.0,0.0,6.0,20.00000,20.00000,1167.0,4738,0
1168.0,Kalimantan Timur,2020/04/04 00:00:00+00,24.0,2.0,1.0,1.0,1.0,0.0,22.0,4.00000,4.00000,1168.0,4739,0
1169.0,Kalimantan Tengah,2020/04/04 00:00:00+00,11.0,0.0,2.0,0.0,0.0,0.0,9.0,0.00000,18.00000,1169.0,4740,0
1170.0,Kalimantan Selatan,2020/04/04 00:00:00+00,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.00000,0.00000,1170.0,4741,0
1171.0,Kalimantan Utara,2020/04/04 00:00:00+00,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.00000,0.00000,1171.0,4742,0
1172.0,Kepulauan Riau,2020/04/04 00:00:00+00,8.0,0.0,2.0,0.0,1.0,0.0,5.0,13.00000,25.00000,1172.0,4743,0
1173.0,Nusa Tenggara Barat,2020/04/04 00:00:00+00,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.00000,0.00000,1173.0,4744,0
1174.0,Sumatera Selatan,2020/04/04 00:00:00+00,12.0,0.0,1.0,1.0,2.0,0.0,9.0,17.00000,8.00000,1174.0,4745,0
1175.0,Sumatera Barat,2020/04/04 00:00:00+00,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.00000,0.00000,1175.0,4746,0
1176.0,Sulawesi Utara,2020/04/04 00:00:00+00,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.00000,33.00000,1176.0,4747,0
1177.0,Sumatera Utara,2020/04/04 00:00:00+00,25.0,3.0,0.0,0.0,3.0,0.0,22.0,12.00000,0.00000,1177.0,4748,0
1178.0,Sulawesi Tenggara,2020/04/04 00:00:00+00,5.0,0.0,1.0,1.0,0.0,0.0,4.0,0.00000,20.00000,1178.0,4749,0
1179.0,Sulawesi Selatan,2020/04/04 00:00:00+00,82.0,0.0,9.0,5.0,5.0,0.0,68.0,6.00000,11.00000,1179.0,4750,0
1180.0,Sulawesi Tengah,2020/04/04 00:00:00+00,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.00000,0.00000,1180.0,4751,0
1181.0,Lampung,2020/04/04 00:00:00+00,11.0,0.0,0.0,0.0,1.0,0.0,10.0,9.00000,0.00000,1181.0,4752,0
1182.0,Riau,2020/04/04 00:00:00+00,10.0,0.0,1.0,0.0,0.0,0.0,9.0,0.00000,10.00000,1182.0,4753,0
1183.0,Maluku Utara,2020/04/04 00:00:00+00,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00000,0.00000,1183.0,4754,0
1184.0,Maluku,2020/04/04 00:00:00+00,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00000,100.00000,1184.0,4755,0
1185.0,Papua Barat,2020/04/04 00:00:00+00,2.0,0.0,0.0,0.0,1.0,0.0,1.0,50.00000,0.00000,1185.0,4756,0
1186.0,Papua,2020/04/04 00:00:00+00,18.0,2.0,3.0,0.0,1.0,1.0,14.0,6.00000,17.00000,1186.0,4757,0
1187.0,Sulawesi Barat,2020/04/04 00:00:00+00,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00000,0.00000,1187.0,4758,0
1188.0,Nusa Tenggara Timur,2020/04/04 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,1188.0,4759,0
1189.0,Gorontalo,2020/04/04 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,1189.0,4760,0
1190.0,Indonesia,2020/04/04 00:00:00+00,37.0,0.0,0.0,0.0,0.0,0.0,37.0,0.00000,0.00000,1190.0,4761,0
1191.0,Aceh,2020/04/05 00:00:00+00,5.0,0.0,0.0,0.0,1.0,0.0,4.0,20.00000,0.00000,1191.0,4762,0
1192.0,Bali,2020/04/05 00:00:00+00,35.0,3.0,18.0,8.0,2.0,0.0,15.0,6.00000,51.00000,1192.0,4763,0
1193.0,Banten,2020/04/05 00:00:00+00,177.0,4.0,7.0,0.0,17.0,0.0,153.0,10.00000,4.00000,1193.0,4764,0
1194.0,Kepulauan Bangka Belitung,2020/04/05 00:00:00+00,2.0,0.0,0.0,0.0,1.0,0.0,1.0,50.00000,0.00000,1194.0,4765,0
1195.0,Bengkulu,2020/04/05 00:00:00+00,2.0,0.0,0.0,0.0,1.0,0.0,1.0,50.00000,0.00000,1195.0,4766,0
1196.0,Daerah Istimewa Yogyakarta,2020/04/05 00:00:00+00,34.0,1.0,1.0,0.0,3.0,0.0,30.0,9.00000,3.00000,1196.0,4767,0
1197.0,DKI Jakarta,2020/04/05 00:00:00+00,1124.0,96.0,56.0,0.0,95.0,6.0,973.0,8.00000,5.00000,1197.0,4768,4
1198.0,Jambi,2020/04/05 00:00:00+00,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.00000,0.00000,1198.0,4769,0
1199.0,Jawa Barat,2020/04/05 00:00:00+00,252.0,5.0,12.0,0.0,28.0,0.0,212.0,11.00000,5.00000,1199.0,4770,0
1200.0,Jawa Tengah,2020/04/05 00:00:00+00,120.0,0.0,14.0,3.0,18.0,0.0,88.0,15.00000,12.00000,1200.0,4771,0
1201.0,Jawa Timur,2020/04/05 00:00:00+00,188.0,36.0,30.0,1.0,14.0,0.0,144.0,7.00000,16.00000,1201.0,4772,0
1202.0,Kalimantan Barat,2020/04/05 00:00:00+00,10.0,0.0,2.0,0.0,2.0,0.0,6.0,20.00000,20.00000,1202.0,4773,0
1203.0,Kalimantan Timur,2020/04/05 00:00:00+00,30.0,6.0,1.0,0.0,1.0,0.0,28.0,3.00000,3.00000,1203.0,4774,0
1204.0,Kalimantan Tengah,2020/04/05 00:00:00+00,11.0,0.0,4.0,2.0,0.0,0.0,7.0,0.00000,36.00000,1204.0,4775,0
1205.0,Kalimantan Selatan,2020/04/05 00:00:00+00,16.0,8.0,0.0,0.0,0.0,0.0,16.0,0.00000,0.00000,1205.0,4776,0
1206.0,Kalimantan Utara,2020/04/05 00:00:00+00,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.00000,0.00000,1206.0,4777,0
1207.0,Kepulauan Riau,2020/04/05 00:00:00+00,9.0,1.0,2.0,0.0,1.0,0.0,6.0,11.00000,22.00000,1207.0,4778,0
1208.0,Nusa Tenggara Barat,2020/04/05 00:00:00+00,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.00000,0.00000,1208.0,4779,0
1209.0,Sumatera Selatan,2020/04/05 00:00:00+00,16.0,4.0,1.0,0.0,2.0,0.0,13.0,13.00000,6.00000,1209.0,4780,0
1210.0,Sumatera Barat,2020/04/05 00:00:00+00,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.00000,0.00000,1210.0,4781,0
1211.0,Sulawesi Utara,2020/04/05 00:00:00+00,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.00000,33.00000,1211.0,4782,0
1212.0,Sumatera Utara,2020/04/05 00:00:00+00,25.0,0.0,0.0,0.0,4.0,1.0,21.0,16.00000,0.00000,1212.0,4783,0
1213.0,Sulawesi Tenggara,2020/04/05 00:00:00+00,6.0,0.0,1.0,0.0,0.0,0.0,5.0,0.00000,17.00000,1213.0,4784,0
1214.0,Sulawesi Selatan,2020/04/05 00:00:00+00,83.0,3.0,9.0,0.0,5.0,0.0,69.0,6.00000,11.00000,1214.0,4785,0
1215.0,Sulawesi Tengah,2020/04/05 00:00:00+00,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.00000,0.00000,1215.0,4786,0
1216.0,Lampung,2020/04/05 00:00:00+00,11.0,0.0,0.0,0.0,1.0,0.0,10.0,9.00000,0.00000,1216.0,4787,0
1217.0,Riau,2020/04/05 00:00:00+00,11.0,1.0,1.0,0.0,0.0,0.0,10.0,0.00000,9.00000,1217.0,4788,0
1218.0,Maluku Utara,2020/04/05 00:00:00+00,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00000,0.00000,1218.0,4789,0
1219.0,Maluku,2020/04/05 00:00:00+00,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00000,100.00000,1219.0,4790,0
1220.0,Papua Barat,2020/04/05 00:00:00+00,2.0,0.0,0.0,0.0,1.0,0.0,1.0,50.00000,0.00000,1220.0,4791,0
1221.0,Papua,2020/04/05 00:00:00+00,26.0,8.0,3.0,0.0,1.0,0.0,22.0,4.00000,12.00000,1221.0,4792,0
1222.0,Sulawesi Barat,2020/04/05 00:00:00+00,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.00000,0.00000,1222.0,4793,0
1223.0,Nusa Tenggara Timur,2020/04/05 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,1223.0,4794,0
1224.0,Gorontalo,2020/04/05 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,1224.0,4795,0
1225.0,Indonesia,2020/04/05 00:00:00+00,42.0,5.0,0.0,0.0,0.0,0.0,42.0,0.00000,0.00000,1225.0,4796,0
1226.0,Aceh,2020/04/06 00:00:00+00,5.0,0.0,0.0,0.0,1.0,0.0,4.0,20.00000,0.00000,1226.0,4797,0
1227.0,Bali,2020/04/06 00:00:00+00,43.0,7.0,18.0,0.0,2.0,0.0,23.0,5.00000,42.00000,1227.0,4798,0
1228.0,Banten,2020/04/06 00:00:00+00,187.0,10.0,7.0,0.0,17.0,0.0,163.0,9.00000,4.00000,1228.0,4799,0
1229.0,Kepulauan Bangka Belitung,2020/04/06 00:00:00+00,2.0,0.0,0.0,0.0,1.0,0.0,1.0,50.00000,0.00000,1229.0,4800,0
1230.0,Bengkulu,2020/04/06 00:00:00+00,2.0,0.0,0.0,0.0,1.0,0.0,1.0,50.00000,0.00000,1230.0,4801,0
1231.0,Daerah Istimewa Yogyakarta,2020/04/06 00:00:00+00,40.0,6.0,1.0,0.0,3.0,0.0,36.0,8.00000,3.00000,1231.0,4802,0
1232.0,DKI Jakarta,2020/04/06 00:00:00+00,1232.0,101.0,65.0,9.0,99.0,4.0,1068.0,8.00000,5.00000,1232.0,4803,4
1233.0,Jambi,2020/04/06 00:00:00+00,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.00000,0.00000,1233.0,4804,0
1234.0,Jawa Barat,2020/04/06 00:00:00+00,263.0,11.0,13.0,1.0,29.0,1.0,221.0,11.00000,5.00000,1234.0,4805,0
1235.0,Jawa Tengah,2020/04/06 00:00:00+00,132.0,12.0,14.0,0.0,22.0,4.0,96.0,17.00000,11.00000,1235.0,4806,0
1236.0,Jawa Timur,2020/04/06 00:00:00+00,189.0,1.0,38.0,8.0,14.0,0.0,137.0,7.00000,20.00000,1236.0,4807,0
1237.0,Kalimantan Barat,2020/04/06 00:00:00+00,12.0,2.0,2.0,0.0,2.0,0.0,8.0,17.00000,17.00000,1237.0,4808,0
1238.0,Kalimantan Timur,2020/04/06 00:00:00+00,31.0,1.0,1.0,0.0,1.0,0.0,29.0,3.00000,3.00000,1238.0,4809,0
1239.0,Kalimantan Tengah,2020/04/06 00:00:00+00,20.0,9.0,4.0,0.0,0.0,0.0,16.0,0.00000,20.00000,1239.0,4810,0
1240.0,Kalimantan Selatan,2020/04/06 00:00:00+00,18.0,2.0,0.0,0.0,0.0,0.0,18.0,0.00000,0.00000,1240.0,4811,0
1241.0,Kalimantan Utara,2020/04/06 00:00:00+00,15.0,7.0,0.0,0.0,0.0,0.0,15.0,0.00000,0.00000,1241.0,4812,0
1242.0,Kepulauan Riau,2020/04/06 00:00:00+00,9.0,0.0,2.0,0.0,1.0,0.0,6.0,11.00000,22.00000,1242.0,4813,0
1243.0,Nusa Tenggara Barat,2020/04/06 00:00:00+00,10.0,3.0,0.0,0.0,0.0,0.0,10.0,0.00000,0.00000,1243.0,4814,0
1244.0,Sumatera Selatan,2020/04/06 00:00:00+00,16.0,0.0,1.0,0.0,2.0,0.0,13.0,13.00000,6.00000,1244.0,4815,0
1245.0,Sumatera Barat,2020/04/06 00:00:00+00,18.0,10.0,0.0,0.0,0.0,0.0,18.0,0.00000,0.00000,1245.0,4816,0
1246.0,Sulawesi Utara,2020/04/06 00:00:00+00,5.0,2.0,1.0,0.0,0.0,0.0,4.0,0.00000,20.00000,1246.0,4817,0
1247.0,Sumatera Utara,2020/04/06 00:00:00+00,26.0,1.0,0.0,0.0,4.0,0.0,22.0,15.00000,0.00000,1247.0,4818,0
1248.0,Sulawesi Tenggara,2020/04/06 00:00:00+00,7.0,1.0,1.0,0.0,0.0,0.0,6.0,0.00000,14.00000,1248.0,4819,0
1249.0,Sulawesi Selatan,2020/04/06 00:00:00+00,113.0,30.0,19.0,10.0,6.0,1.0,88.0,5.00000,17.00000,1249.0,4820,0
1250.0,Sulawesi Tengah,2020/04/06 00:00:00+00,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.00000,0.00000,1250.0,4821,0
1251.0,Lampung,2020/04/06 00:00:00+00,12.0,1.0,0.0,0.0,1.0,0.0,11.0,8.00000,0.00000,1251.0,4822,0
1252.0,Riau,2020/04/06 00:00:00+00,12.0,1.0,1.0,0.0,0.0,0.0,11.0,0.00000,8.00000,1252.0,4823,0
1253.0,Maluku Utara,2020/04/06 00:00:00+00,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00000,0.00000,1253.0,4824,0
1254.0,Maluku,2020/04/06 00:00:00+00,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00000,100.00000,1254.0,4825,0
1255.0,Papua Barat,2020/04/06 00:00:00+00,2.0,0.0,0.0,0.0,1.0,0.0,1.0,50.00000,0.00000,1255.0,4826,0
1256.0,Papua,2020/04/06 00:00:00+00,26.0,0.0,3.0,0.0,2.0,1.0,21.0,8.00000,12.00000,1256.0,4827,0
1257.0,Sulawesi Barat,2020/04/06 00:00:00+00,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.00000,0.00000,1257.0,4828,0
1258.0,Nusa Tenggara Timur,2020/04/06 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,1258.0,4829,0
1259.0,Gorontalo,2020/04/06 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,1259.0,4830,0
1260.0,Indonesia,2020/04/06 00:00:00+00,34.0,0.0,0.0,0.0,0.0,0.0,34.0,0.00000,0.00000,1260.0,4831,0
1261.0,Aceh,2020/04/07 00:00:00+00,5.0,0.0,0.0,0.0,1.0,0.0,4.0,20.00000,0.00000,1261.0,4832,0
1262.0,Bali,2020/04/07 00:00:00+00,43.0,0.0,18.0,0.0,2.0,0.0,23.0,5.00000,42.00000,1262.0,4833,0
1263.0,Banten,2020/04/07 00:00:00+00,194.0,7.0,7.0,0.0,18.0,1.0,169.0,9.00000,4.00000,1263.0,4834,0
1264.0,Kepulauan Bangka Belitung,2020/04/07 00:00:00+00,2.0,0.0,0.0,0.0,1.0,0.0,1.0,50.00000,0.00000,1264.0,4835,0
1265.0,Bengkulu,2020/04/07 00:00:00+00,2.0,0.0,0.0,0.0,1.0,0.0,1.0,50.00000,0.00000,1265.0,4836,0
1266.0,Daerah Istimewa Yogyakarta,2020/04/07 00:00:00+00,41.0,1.0,1.0,0.0,3.0,0.0,37.0,7.00000,2.00000,1266.0,4837,0
1267.0,DKI Jakarta,2020/04/07 00:00:00+00,1369.0,135.0,65.0,0.0,106.0,7.0,1198.0,8.00000,5.00000,1267.0,4838,4
1268.0,Jambi,2020/04/07 00:00:00+00,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.00000,0.00000,1268.0,4839,0
1269.0,Jawa Barat,2020/04/07 00:00:00+00,343.0,80.0,17.0,4.0,29.0,0.0,297.0,8.00000,5.00000,1269.0,4840,0
1270.0,Jawa Tengah,2020/04/07 00:00:00+00,133.0,1.0,14.0,0.0,22.0,0.0,97.0,17.00000,11.00000,1270.0,4841,0
1271.0,Jawa Timur,2020/04/07 00:00:00+00,194.0,5.0,41.0,3.0,16.0,2.0,137.0,8.00000,21.00000,1271.0,4842,0
1272.0,Kalimantan Barat,2020/04/07 00:00:00+00,10.0,0.0,3.0,1.0,2.0,0.0,5.0,20.00000,30.00000,1272.0,4843,0
1273.0,Kalimantan Timur,2020/04/07 00:00:00+00,31.0,0.0,1.0,0.0,1.0,0.0,29.0,3.00000,3.00000,1273.0,4844,0
1274.0,Kalimantan Tengah,2020/04/07 00:00:00+00,20.0,0.0,6.0,2.0,0.0,0.0,14.0,0.00000,30.00000,1274.0,4845,0
1275.0,Kalimantan Selatan,2020/04/07 00:00:00+00,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.00000,0.00000,1275.0,4846,0
1276.0,Kalimantan Utara,2020/04/07 00:00:00+00,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.00000,0.00000,1276.0,4847,0
1277.0,Kepulauan Riau,2020/04/07 00:00:00+00,9.0,0.0,2.0,0.0,1.0,0.0,6.0,11.00000,22.00000,1277.0,4848,0
1278.0,Nusa Tenggara Barat,2020/04/07 00:00:00+00,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.00000,0.00000,1278.0,4849,0
1279.0,Sumatera Selatan,2020/04/07 00:00:00+00,16.0,0.0,1.0,0.0,2.0,0.0,13.0,13.00000,6.00000,1279.0,4850,0
1280.0,Sumatera Barat,2020/04/07 00:00:00+00,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.00000,0.00000,1280.0,4851,0
1281.0,Sulawesi Utara,2020/04/07 00:00:00+00,8.0,3.0,1.0,0.0,0.0,0.0,7.0,0.00000,13.00000,1281.0,4852,0
1282.0,Sumatera Utara,2020/04/07 00:00:00+00,26.0,0.0,0.0,0.0,4.0,0.0,22.0,15.00000,0.00000,1282.0,4853,0
1283.0,Sulawesi Tenggara,2020/04/07 00:00:00+00,7.0,0.0,1.0,0.0,0.0,0.0,6.0,0.00000,14.00000,1283.0,4854,0
1284.0,Sulawesi Selatan,2020/04/07 00:00:00+00,127.0,15.0,21.0,2.0,6.0,0.0,100.0,5.00000,17.00000,1284.0,4855,0
1285.0,Sulawesi Tengah,2020/04/07 00:00:00+00,5.0,0.0,0.0,0.0,2.0,2.0,3.0,40.00000,0.00000,1285.0,4856,0
1286.0,Lampung,2020/04/07 00:00:00+00,12.0,0.0,0.0,0.0,1.0,0.0,11.0,8.00000,0.00000,1286.0,4857,0
1287.0,Riau,2020/04/07 00:00:00+00,12.0,0.0,1.0,0.0,0.0,0.0,11.0,0.00000,8.00000,1287.0,4858,0
1288.0,Maluku Utara,2020/04/07 00:00:00+00,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00000,0.00000,1288.0,4859,0
1289.0,Maluku,2020/04/07 00:00:00+00,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00000,100.00000,1289.0,4860,0
1290.0,Papua Barat,2020/04/07 00:00:00+00,2.0,0.0,0.0,0.0,1.0,0.0,1.0,50.00000,0.00000,1290.0,4861,0
1291.0,Papua,2020/04/07 00:00:00+00,26.0,0.0,3.0,0.0,2.0,0.0,21.0,8.00000,12.00000,1291.0,4862,0
1292.0,Sulawesi Barat,2020/04/07 00:00:00+00,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.00000,0.00000,1292.0,4863,0
1293.0,Nusa Tenggara Timur,2020/04/07 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,1293.0,4864,0
1294.0,Gorontalo,2020/04/07 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,1294.0,4865,0
1295.0,Indonesia,2020/04/07 00:00:00+00,34.0,0.0,0.0,0.0,0.0,0.0,34.0,0.00000,0.00000,1295.0,4866,0
1296.0,Aceh,2020/04/08 00:00:00+00,6.0,1.0,0.0,0.0,1.0,0.0,5.0,17.00000,0.00000,1296.0,4867,0
1297.0,Bali,2020/04/08 00:00:00+00,49.0,6.0,18.0,0.0,2.0,0.0,29.0,4.00000,37.00000,1297.0,4868,0
1298.0,Banten,2020/04/08 00:00:00+00,212.0,18.0,7.0,0.0,18.0,0.0,187.0,8.00000,3.00000,1298.0,4869,0
1299.0,Kepulauan Bangka Belitung,2020/04/08 00:00:00+00,2.0,0.0,0.0,0.0,1.0,0.0,1.0,50.00000,0.00000,1299.0,4870,0
1300.0,Bengkulu,2020/04/08 00:00:00+00,2.0,0.0,0.0,0.0,1.0,0.0,1.0,50.00000,0.00000,1300.0,4871,0
1301.0,Daerah Istimewa Yogyakarta,2020/04/08 00:00:00+00,41.0,0.0,6.0,5.0,7.0,4.0,28.0,17.00000,15.00000,1301.0,4872,0
1302.0,DKI Jakarta,2020/04/08 00:00:00+00,1470.0,101.0,70.0,5.0,114.0,8.0,1286.0,8.00000,5.00000,1302.0,4873,4
1303.0,Jambi,2020/04/08 00:00:00+00,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.00000,0.00000,1303.0,4874,0
1304.0,Jawa Barat,2020/04/08 00:00:00+00,365.0,22.0,17.0,0.0,35.0,6.0,313.0,10.00000,5.00000,1304.0,4875,0
1305.0,Jawa Tengah,2020/04/08 00:00:00+00,140.0,7.0,14.0,0.0,22.0,0.0,104.0,16.00000,10.00000,1305.0,4876,0
1306.0,Jawa Timur,2020/04/08 00:00:00+00,196.0,2.0,46.0,5.0,16.0,0.0,134.0,8.00000,23.00000,1306.0,4877,0
1307.0,Kalimantan Barat,2020/04/08 00:00:00+00,10.0,0.0,3.0,0.0,2.0,0.0,5.0,20.00000,30.00000,1307.0,4878,0
1308.0,Kalimantan Timur,2020/04/08 00:00:00+00,32.0,1.0,4.0,0.0,1.0,0.0,27.0,3.00000,13.00000,1308.0,4879,0
1309.0,Kalimantan Tengah,2020/04/08 00:00:00+00,20.0,0.0,6.0,3.0,0.0,0.0,14.0,0.00000,30.00000,1309.0,4880,0
1310.0,Kalimantan Selatan,2020/04/08 00:00:00+00,22.0,4.0,0.0,0.0,0.0,0.0,22.0,0.00000,0.00000,1310.0,4881,0
1311.0,Kalimantan Utara,2020/04/08 00:00:00+00,16.0,1.0,0.0,0.0,0.0,0.0,16.0,0.00000,0.00000,1311.0,4882,0
1312.0,Kepulauan Riau,2020/04/08 00:00:00+00,9.0,0.0,2.0,0.0,1.0,0.0,6.0,11.00000,22.00000,1312.0,4883,0
1313.0,Nusa Tenggara Barat,2020/04/08 00:00:00+00,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.00000,0.00000,1313.0,4884,0
1314.0,Sumatera Selatan,2020/04/08 00:00:00+00,16.0,0.0,1.0,0.0,2.0,0.0,13.0,13.00000,6.00000,1314.0,4885,0
1315.0,Sumatera Barat,2020/04/08 00:00:00+00,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.00000,0.00000,1315.0,4886,0
1316.0,Sulawesi Utara,2020/04/08 00:00:00+00,8.0,0.0,1.0,0.0,1.0,1.0,6.0,13.00000,13.00000,1316.0,4887,0
1317.0,Sumatera Utara,2020/04/08 00:00:00+00,59.0,33.0,0.0,0.0,4.0,0.0,55.0,7.00000,0.00000,1317.0,4888,0
1318.0,Sulawesi Tenggara,2020/04/08 00:00:00+00,11.0,4.0,1.0,0.0,0.0,0.0,10.0,0.00000,9.00000,1318.0,4889,0
1319.0,Sulawesi Selatan,2020/04/08 00:00:00+00,127.0,0.0,21.0,0.0,6.0,0.0,100.0,5.00000,17.00000,1319.0,4890,0
1320.0,Sulawesi Tengah,2020/04/08 00:00:00+00,5.0,0.0,0.0,0.0,2.0,0.0,3.0,40.00000,0.00000,1320.0,4891,0
1321.0,Lampung,2020/04/08 00:00:00+00,15.0,3.0,0.0,0.0,1.0,0.0,14.0,7.00000,0.00000,1321.0,4892,0
1322.0,Riau,2020/04/08 00:00:00+00,12.0,0.0,1.0,0.0,0.0,0.0,11.0,0.00000,8.00000,1322.0,4893,0
1323.0,Maluku Utara,2020/04/08 00:00:00+00,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.00000,0.00000,1323.0,4894,0
1324.0,Maluku,2020/04/08 00:00:00+00,3.0,2.0,1.0,0.0,0.0,0.0,2.0,0.00000,33.00000,1324.0,4895,0
1325.0,Papua Barat,2020/04/08 00:00:00+00,2.0,0.0,0.0,0.0,1.0,0.0,1.0,50.00000,0.00000,1325.0,4896,0
1326.0,Papua,2020/04/08 00:00:00+00,38.0,12.0,3.0,0.0,2.0,0.0,33.0,5.00000,8.00000,1326.0,4897,0
1327.0,Sulawesi Barat,2020/04/08 00:00:00+00,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.00000,0.00000,1327.0,4898,0
1328.0,Nusa Tenggara Timur,2020/04/08 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,1328.0,4899,0
1329.0,Gorontalo,2020/04/08 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,1329.0,4900,0
1330.0,Indonesia,2020/04/08 00:00:00+00,34.0,0.0,0.0,0.0,0.0,0.0,34.0,0.00000,0.00000,1330.0,4901,0
1331.0,Aceh,2020/04/09 00:00:00+00,6.0,0.0,1.0,1.0,1.0,0.0,4.0,17.00000,17.00000,1331.0,4902,0
1332.0,Bali,2020/04/09 00:00:00+00,63.0,14.0,18.0,0.0,2.0,0.0,43.0,3.00000,29.00000,1332.0,4903,0
1333.0,Banten,2020/04/09 00:00:00+00,218.0,6.0,7.0,0.0,20.0,2.0,191.0,9.00000,3.00000,1333.0,4904,0
1334.0,Kepulauan Bangka Belitung,2020/04/09 00:00:00+00,3.0,1.0,0.0,0.0,1.0,0.0,2.0,33.00000,0.00000,1334.0,4905,0
1335.0,Bengkulu,2020/04/09 00:00:00+00,4.0,2.0,0.0,0.0,1.0,0.0,3.0,25.00000,0.00000,1335.0,4906,0
1336.0,Daerah Istimewa Yogyakarta,2020/04/09 00:00:00+00,41.0,0.0,6.0,0.0,7.0,0.0,28.0,17.00000,15.00000,1336.0,4907,0
1337.0,DKI Jakarta,2020/04/09 00:00:00+00,1706.0,236.0,82.0,12.0,142.0,28.0,1482.0,8.00000,5.00000,1337.0,4908,4
1338.0,Jambi,2020/04/09 00:00:00+00,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.00000,0.00000,1338.0,4909,0
1339.0,Jawa Barat,2020/04/09 00:00:00+00,376.0,11.0,19.0,2.0,40.0,5.0,317.0,11.00000,5.00000,1339.0,4910,0
1340.0,Jawa Tengah,2020/04/09 00:00:00+00,144.0,4.0,18.0,4.0,22.0,0.0,104.0,15.00000,13.00000,1340.0,4911,0
1341.0,Jawa Timur,2020/04/09 00:00:00+00,223.0,27.0,49.0,3.0,17.0,1.0,157.0,8.00000,22.00000,1341.0,4912,0
1342.0,Kalimantan Barat,2020/04/09 00:00:00+00,10.0,0.0,3.0,0.0,2.0,0.0,5.0,20.00000,30.00000,1342.0,4913,0
1343.0,Kalimantan Timur,2020/04/09 00:00:00+00,32.0,0.0,6.0,2.0,1.0,0.0,25.0,3.00000,19.00000,1343.0,4914,0
1344.0,Kalimantan Tengah,2020/04/09 00:00:00+00,20.0,0.0,6.0,0.0,0.0,0.0,14.0,0.00000,30.00000,1344.0,4915,0
